Categoria,nome,precoMaximo,percentualDesconto,quantidadeDisponivel,precoComDesconto,pesoEmGramas,foraDeEstoque,quantidade
Sorvetes e Sobremesas,Figaro Simples Verde Oliva ,17900,0,6,17900,450,FALSE,450
Sorvetes e Sobremesas,Mother's Receita Gujrati Gorkeri Picles,14000,10,3,12600,500,FALSE,500
Sorvetes e Sobremesas,Kellogg's Muesli 20% Castanhas Delicia,32000,0,6,32000,500,FALSE,500
Sorvetes e Sobremesas,Borges Farfalle Durum Trigo Macarrao ,25000,0,5,25000,500,FALSE,500
Sorvetes e Sobremesas,Kellogg's Chocos,29900,10,4,26900,700,FALSE,700
Sorvetes e Sobremesas,Nestle Nan Pro 4 Seguir Para cima Formula Em po Para Older Infants ,62000,0,1,62000,400,FALSE,400
Sorvetes e Sobremesas,Veeba Truly Tomate Ketchup,9900,20,6,7900,500,FALSE,500
Sorvetes e Sobremesas,Ching's Segredo Verde Pimenta Molho,8500,4,1,8100,680,FALSE,680
Sorvetes e Sobremesas,MTR Torrado Aletria ,5500,0,1,5500,400,FALSE,400
Sorvetes e Sobremesas,Mother's Receita Punjabi Teekha Mang Picles,12000,10,4,10800,400,FALSE,400
Sorvetes e Sobremesas,Ching's Segredo Picante Alho Instantaneo Macarrao instantaneo,11400,0,6,11400,480,FALSE,480
Sorvetes e Sobremesas,Kellogg's Real Mel Milho Flocos,29000,7,5,26700,630,FALSE,630
Sorvetes e Sobremesas,ITC Mestre Chef Lebanese Falafel Kebab,13000,4,4,12400,230,FALSE,230
Sorvetes e Sobremesas,Kelloggs Chocos Recheios Duplo Chocolaty,18500,10,5,16500,250,FALSE,250
Sorvetes e Sobremesas,Organico India Maca Cider Vinagre,59500,9,2,53600,500,FALSE,500
Sorvetes e Sobremesas,Masala Aveia Masala & Coentro ,19500,9,5,17600,500,FALSE,500
Sorvetes e Sobremesas,Ching's Segredo Macarrao instantaneo - Absorvente Tailandesa Lemongras,20000,0,5,20000,130,FALSE,130
Sorvetes e Sobremesas,Bagrrys Fruta e Castanha Muesli com Cranberries,49900,0,5,49900,750,FALSE,750
Sorvetes e Sobremesas,Kitchens De India Amarelo Lentilha Tadka,11000,30,6,7700,285,FALSE,285
Sorvetes e Sobremesas,Soulfull Baunilha Recheios - Ragi Pedacos,16900,5,6,16000,250,FALSE,250
Sorvetes e Sobremesas,Pantai Teriyaki Molho com Alho,32500,15,6,27600,200,FALSE,200
Sorvetes e Sobremesas,Whiskas Adulto Bolso Tuna Gato Alimento,41000,0,1,41000,1200,FALSE,1
Sorvetes e Sobremesas,Kitchens De India Frango Darbari ,20000,30,4,14000,285,FALSE,285
Sorvetes e Sobremesas,Soulfull Millet Muesli Fruta & Castanha Amendoas & Real Frutas,29900,10,6,26900,400,FALSE,400
Sorvetes e Sobremesas,Smith & Jones Vermelho Macarrao Molho Mistura,4000,0,6,4000,46,FALSE,46
Sorvetes e Sobremesas,Kellogg's Muesli Castanhas Delicia,42500,9,3,38300,750,FALSE,750
Sorvetes e Sobremesas,Kitchens de India Lentilha Bukhara Molho Mistura,11000,30,6,7700,285,FALSE,285
Sorvetes e Sobremesas,Integral Truth Amendoim Manteiga - Adocado & Crocante,21500,20,6,17200,325,FALSE,325
Sorvetes e Sobremesas,Remia Maionese,23000,0,6,23000,241,FALSE,241
Sorvetes e Sobremesas,Ching's Segredo Verde Pimenta Molho,10500,0,6,10500,425,FALSE,425
Sorvetes e Sobremesas,Bagrrys Fruta N Fibra Muesli - Morango,59500,0,1,59500,1000,FALSE,1
Sorvetes e Sobremesas,Ching's Segredo Tomate Aveia Instantaneo Sopa,1500,0,3,1500,20,FALSE,20
Sorvetes e Sobremesas,Kellogg's Especial K Original Milho Flocos,14000,5,1,13300,290,FALSE,290
Sorvetes e Sobremesas,Moi Soi Preto Bean Molho - Molho Pasta Refogado Frito & Marinada,28000,50,5,14000,175,FALSE,175
Sorvetes e Sobremesas,Tong Garden Wasabi Verde Ervilhas,17500,4,6,16700,150,FALSE,150
Sorvetes e Sobremesas,Ching's Segredo Vermelho Pimenta Molho,10500,0,4,10500,440,FALSE,440
Sorvetes e Sobremesas,Ching's Instantaneo Picante e Azedo Sopa,5500,0,5,5500,55,FALSE,55
Sorvetes e Sobremesas,Ching's Segredo Macarrao instantaneo - Absorvente Tailandesa Original,20000,0,6,20000,130,FALSE,130
Sorvetes e Sobremesas,Aashirvaad Instantaneo Meals - Azedo Doce Pohaa Com Millets,5500,30,5,3800,80,FALSE,80
Sorvetes e Sobremesas,Del Monte Preto Fatiado Olives,25000,0,1,25000,450,FALSE,450
Sorvetes e Sobremesas,Kitchens De India Murgh Feno-grego,22000,30,5,15400,285,FALSE,285
Sorvetes e Sobremesas,Nestle Cerelac 5 Graos & Frutas Cereal,28800,0,6,28800,300,FALSE,300
Sorvetes e Sobremesas,Integral Truth - 5 Grao Muesli Sem Adicionado Acucar,32500,20,6,26000,350,FALSE,350
Sorvetes e Sobremesas,Ching's Segredo Absorvente Tailandesa Macarrao instantaneo Verde Curry,20000,0,6,20000,130,FALSE,130
Sorvetes e Sobremesas,Aashirvaad Suji Halwa Com Rapadura,7500,0,6,7500,70,FALSE,70
Sorvetes e Sobremesas,Mother's Receita Manga Picles ,12000,0,1,12000,400,FALSE,400
Sorvetes e Sobremesas,Ching's Segredo Absorvente Tailandesa Macarrao instantaneo - Extra Picante Tailandesa Pimenta,20000,0,6,20000,130,FALSE,130
Sorvetes e Sobremesas,Kellogg's Especial K Original Milho Flocos,39900,11,6,35500,900,FALSE,900
Sorvetes e Sobremesas,Knorr Doce Milho Frango Sopa,5500,0,2,5500,42,FALSE,42
Sorvetes e Sobremesas,Ching's Segredo Tomate Sopa,5500,0,6,5500,55,FALSE,55
Sorvetes e Sobremesas,Funfoods Amendoim Manteiga Cremoso,16900,0,1,16900,400,FALSE,400
Sorvetes e Sobremesas,Japanese Escolha Udon Macarrao instantaneo,29500,9,6,26600,250,FALSE,250
Sorvetes e Sobremesas,Kelloggs Muesli - Com 22% Fruta Magico,32000,10,5,28800,500,FALSE,500
Sorvetes e Sobremesas,Dabur Caseiro - Kalonji Tamatar Ki Chutney,6500,6,6,6100,200,FALSE,200
Sorvetes e Sobremesas,Kitchens De India Lentilha Makhani,11000,30,1,7700,285,FALSE,285
Sorvetes e Sobremesas,Aashirvaad Suji Halwa Com Rapadura,5500,30,6,3800,80,FALSE,80
Sorvetes e Sobremesas,Del Monte Verde Chili Molho,5500,0,3,5500,190,FALSE,190
Sorvetes e Sobremesas,Pedigree Cachorro Alimento Adulto Frango & Vegetariano,66000,10,1,59400,3000,FALSE,3
Sorvetes e Sobremesas,Kellogg's Original Milho Flocos,18500,5,6,17500,475,FALSE,475
Sorvetes e Sobremesas,Pedigree Filhote Seco Cachorro Alimento Alimento Frango & Leite,69000,6,2,64800,3000,FALSE,3
Sorvetes e Sobremesas,Kitchens De India Feijao vermelho Masala,11000,30,5,7700,285,FALSE,285
Sorvetes e Sobremesas,Cozinha De India Ready-To-Eat Pindi Channa,11000,30,2,7700,285,FALSE,285
Sorvetes e Sobremesas,Figaro Pitted Preto Oliva ,17900,0,6,17900,450,FALSE,450
Sorvetes e Sobremesas,Cantina Tabasco Vermelho Molho,14000,15,6,11900,60,FALSE,60
Sorvetes e Sobremesas,Mother's Receita Picles - Misto,14900,26,6,10900,500,FALSE,500
Sorvetes e Sobremesas,Nestle Cerelac Bebe Cereal com Leite 5 Graos & Legumes from 18 para 24 Month,27900,0,5,27900,300,FALSE,300
Sorvetes e Sobremesas,Mother's Receita Tamarindo Pasta,5000,2,2,4900,200,FALSE,200
Sorvetes e Sobremesas,Pedigree Carne Jerky Adulto Cachorro Guloseima Barbecued Frango,14000,20,6,11200,80,FALSE,80
Sorvetes e Sobremesas,Veeba Peri Peri Molho,16100,0,6,16100,300,FALSE,300
Sorvetes e Sobremesas,Pantai Sriracha Amarelo Pimenta Molho,22500,15,6,19100,200,FALSE,200
Sorvetes e Sobremesas,Praakritik Organico Jumbo Rolled Aveia,19000,11,6,16900,500,FALSE,500
Sorvetes e Sobremesas,Ching's Segredo Apenas De molho - Integral Trigo Vegetariano Hakka Macarrao instantaneo,12300,0,6,12300,600,FALSE,600
Sorvetes e Sobremesas,Pantai Primavera Rolo Molho,27500,10,6,24500,200,FALSE,200
Sorvetes e Sobremesas,MTR Aletria Payasam,7500,0,6,7500,180,FALSE,180
Sorvetes e Sobremesas,Bagrrys Milho Flocos,35000,0,6,35000,880,FALSE,800
Sorvetes e Sobremesas,MTR Pronto Para Comer Palak Paneer ,13500,11,6,12000,300,FALSE,300
Sorvetes e Sobremesas,Del Monte Vermelho Chili Molho,5500,0,5,5500,190,FALSE,190
Sorvetes e Sobremesas,Kitchens de India Ervilha Paneer Mistura,12000,30,4,8400,285,FALSE,285
Sorvetes e Sobremesas,Pantai Verde Curry Pasta,6000,6,6,5600,50,FALSE,50
Sorvetes e Sobremesas,Laughing Vaca Queijo Pasta Simples,11000,0,6,11000,180,FALSE,180
Sorvetes e Sobremesas,MTR Lentilha Frito,11000,0,5,11000,300,FALSE,300
Sorvetes e Sobremesas,Pantai Peixe Molho,27500,14,6,23400,200,FALSE,200
Sorvetes e Sobremesas,Cantina Feijao Mexicano Feijao,25000,14,6,21300,410,FALSE,410
Sorvetes e Sobremesas,Ching's Segredo Manchurian Instantaneo Macarrao,11400,0,6,11400,480,FALSE,480
Sorvetes e Sobremesas,Remia Salada Italiano Molho ,23000,0,6,23000,250,FALSE,250
Sorvetes e Sobremesas,Yummiez Vegetariano Queijo Palitos Sache,23000,0,4,23000,400,FALSE,400
Sorvetes e Sobremesas,MTR Lentilha Makhani,11000,0,4,11000,300,FALSE,300
Sorvetes e Sobremesas,MTR Pronto para Comer Pao Bhaji,11000,0,6,11000,300,FALSE,300
Sorvetes e Sobremesas,Weikfield Tomate Molho Instantaneo Macarrao,2500,0,1,2500,77,FALSE,77
Sorvetes e Sobremesas,Nestlé CERELAC Bebe Cereal com Leite,27200,0,1,27200,300,FALSE,300
Sorvetes e Sobremesas,Remia Salada Caesar Molho,25000,0,6,25000,250,FALSE,250
Sorvetes e Sobremesas,Bagrrys Fruta N Fibra Muesli Misto Fruta,33000,0,6,33000,500,FALSE,500
Sorvetes e Sobremesas,MTR Paneer Manteiga Masala & Vegetariano Pulao,17500,9,4,15800,375,FALSE,375
Sorvetes e Sobremesas,Sundrop Cacau Castanha Hazelnut Chocolatey Pasta,12000,0,6,12000,160,FALSE,160
Sorvetes e Sobremesas,Moi Soi Manchurian Molho - Para Refogado Frito Marinada Pasta & Molho,28000,50,6,14000,175,FALSE,175
Sorvetes e Sobremesas,Pedigree Cachorro Alimento Adulto Carne & Arroz,66000,7,2,60800,3000,FALSE,3
Sorvetes e Sobremesas,Pantai Sriracha Verde Pimenta Molho,22500,15,6,19100,200,FALSE,200
Sorvetes e Sobremesas,Pantai Pimenta Alho Molho,27500,14,6,23400,200,FALSE,200
Sorvetes e Sobremesas,Pantai Meio amargo Soy Molho,27500,14,6,23400,200,FALSE,200
Sorvetes e Sobremesas,Yoga Barra Amendoim Manteiga Meio amargo Chocolate Pote,24900,0,4,24900,400,FALSE,400
Sorvetes e Sobremesas,Cantina Tabasco Verde Molho,14000,15,6,11900,60,FALSE,60
Sorvetes e Sobremesas,Pantai Absorvente Tailandesa Molho (Non-Veg),32500,9,5,29300,200,FALSE,200
Sorvetes e Sobremesas,Pantai Doce Pimenta Molho,27500,14,6,23400,200,FALSE,200
Sorvetes e Sobremesas,Ching's Segredo Schezwan Instantaneo Macarrao,11400,0,6,11400,480,FALSE,480
Sorvetes e Sobremesas,Yummiez Frango Alho Palitos Sache,25000,0,5,25000,400,FALSE,400
Sorvetes e Sobremesas,Pediasure Premium Chocolate Powdered Saude Bebida,61000,0,2,61000,400,FALSE,400
Sorvetes e Sobremesas,Chings Segredo Picante Alho Instantaneo Macarrao instantaneo,9100,0,6,9100,60,FALSE,60
Sorvetes e Sobremesas,Godrej Yummiez Queijo Milho Nuggets ,23000,0,4,23000,400,FALSE,400
Sorvetes e Sobremesas,Pantai Picante Pimenta Molho,27500,14,6,23400,200,FALSE,200
Sorvetes e Sobremesas,Knorr Internacional Mexicano Tomate Milho Sopa ,6500,6,3,6100,52,FALSE,52
Sorvetes e Sobremesas,Bagrry's Fruta Fibra Muesli Misto Fruta ,59500,0,5,59500,1000,FALSE,1
Sorvetes e Sobremesas,MTR Torrado Aletria ,10500,0,4,10500,850,FALSE,850
Sorvetes e Sobremesas,Maggi 2-Minute Instantaneo Macarrao instantaneo - Masala,4400,0,0,4400,280,TRUE,280
Sorvetes e Sobremesas,"Kurkure Verde Chutney, Rajasthani Estilo",2000,0,0,2000,90,TRUE,90
Sorvetes e Sobremesas,Kellogg's Chocos Combo Pacote,6000,6,0,5600,156,TRUE,156
Sorvetes e Sobremesas,Kissan Misto Fruta Jam ,15500,0,0,15500,500,TRUE,500
Sorvetes e Sobremesas,Lijjat Urad Papad,6000,5,0,5700,200,TRUE,200
Sorvetes e Sobremesas,Amul Queijo Pasta Saboroso Simples,8500,0,0,8500,200,TRUE,200
Sorvetes e Sobremesas,Mother's Receita Gengibre E Alho Pasta,5000,24,0,3800,200,TRUE,200
Sorvetes e Sobremesas,Maggi Magico Cubos Frango,4000,2,0,3900,40,TRUE,40
Sorvetes e Sobremesas,Pedigree Filhote Frango Chunks em Molho ,3500,2,0,3400,70,TRUE,70
Sorvetes e Sobremesas,Integral Truth Amendoim Manteiga - Sem acucar & Crocante,18500,20,0,14800,325,TRUE,325
Sorvetes e Sobremesas,Ching's Chow Mein Hakka Macarrao instantaneo Masala,1000,0,0,1000,20,TRUE,20
Sorvetes e Sobremesas,Safal Congelado Misto Legumes,6000,5,0,5700,500,TRUE,500
Sorvetes e Sobremesas,Safal Congelado Milho,4100,4,0,3900,200,TRUE,200
Sorvetes e Sobremesas,Amul Queijo Pasta Apimentado Alho,8500,3,0,8200,200,TRUE,200
Sorvetes e Sobremesas,Ching's Segredo Vegetariano Hakka Macarrao instantaneo,10700,0,0,10700,600,TRUE,600
Sorvetes e Sobremesas,Saffola Aveia 100 % Natural,1500,0,0,1500,38,TRUE,38
Sorvetes e Sobremesas,Lijjat Feijao mungo Papad,6000,5,0,5700,200,TRUE,200
Sorvetes e Sobremesas,Maes Receita Papad - Sabudana Com Rock Sal,3100,9,0,2800,70,TRUE,70
Sorvetes e Sobremesas,Maggi Pimenta Chow Cuppa Macarrao instantaneo,5000,0,0,5000,70,TRUE,70
Sorvetes e Sobremesas,Veeba Favourites Sem ovo Hamburguer Maionese,6900,8,0,6300,250,TRUE,250
Sorvetes e Sobremesas,Sunfeast Yippee! Magico Masala Macarrao instantaneo,4800,6,0,4500,240,TRUE,240
Sorvetes e Sobremesas,Topo Ramen Masala,9100,9,0,8200,560,TRUE,560
Sorvetes e Sobremesas,Kelloggs Milho Flocos Com Real Morango Puro,26500,10,0,23600,575,TRUE,575
Sorvetes e Sobremesas,Mother's Receita Batata Papad,3100,9,0,2800,70,TRUE,75
Sorvetes e Sobremesas,Maes Receita Arroz Papad Ajwain,2400,0,0,2400,75,TRUE,75
Sorvetes e Sobremesas,Chef's Cesta Durum Trigo Penne Macarrao,16000,50,0,8000,500,TRUE,500
Sorvetes e Sobremesas,Dabur Caseiro - Tamarindo Molho Saunth,2000,10,0,1800,100,TRUE,100
Sorvetes e Sobremesas,Zorabian Frango Carne moida Parathas,19000,0,0,19000,300,TRUE,300
Sorvetes e Sobremesas,Sunfeast Macarrao Guloseima Pacote de Tomate Queijo,2800,17,0,2300,65,TRUE,65
Sorvetes e Sobremesas,Safal Congelado - Doce Milho,16000,5,0,15200,1000,TRUE,1
Sorvetes e Sobremesas,MTR Vegetal Upma,2500,0,0,2500,60,TRUE,60
Sorvetes e Sobremesas,Del Monte Original Mistura Tomate Ketchup Sache,12000,7,0,11100,950,TRUE,950
Sorvetes e Sobremesas,Del Monte Natural Vinagre ,5500,3,0,5300,180,TRUE,180
Sorvetes e Sobremesas,Del Monte Sem ovo Mayo,13500,6,0,12600,500,TRUE,500
Sorvetes e Sobremesas,ITC Mestre Chef Com queijo Milho Triangles,16000,5,0,15200,320,TRUE,320
Sorvetes e Sobremesas,Mother's Receita Misto Picles ,11500,4,0,11000,400,TRUE,400
Sorvetes e Sobremesas,Godrej Yummiez Frango Cafe da manha Salami,15000,4,0,14300,250,TRUE,250
Sorvetes e Sobremesas,Hershey's Cacau + Amendoa Pasta,29500,9,0,26600,350,TRUE,350
Sorvetes e Sobremesas,Maggi Especial Masala Apimentado Saboroso Macarrao instantaneo,7200,0,0,7200,280,TRUE,280
Sorvetes e Sobremesas,Del Monte Schezwan Molho,5500,0,0,5500,190,TRUE,190
Sorvetes e Sobremesas,Yummiez Verde Ervilhas,13500,0,0,13500,500,TRUE,500
Sorvetes e Sobremesas,Yummiez Verde Ervilhas,25000,0,0,25000,1000,TRUE,1
Sorvetes e Sobremesas,Yummiez American Doce Milho,8500,0,0,8500,400,TRUE,400
Sorvetes e Sobremesas,Dr Oetker Cucumber & Cenoura Sanduiche Pasta Vegetariano,7900,0,0,7900,250,TRUE,250
Sorvetes e Sobremesas,Del Monte Pitted Verde Olives,25000,0,0,25000,450,TRUE,450
Chocolates e Doces,Maggi 2 Minuto Masala Macarrao instantaneo,1200,0,6,1200,70,FALSE,70
Chocolates e Doces,iD Idli & Dosa Batter ,8000,15,6,6800,1000,FALSE,1
Chocolates e Doces,iD Malabar Parota ,8000,10,4,7200,400,FALSE,400
Chocolates e Doces,iD Trigo Lachha Paratha,8000,12,6,7000,400,FALSE,400
Chocolates e Doces,McCain Batata Tikki,11000,4,6,10500,400,FALSE,400
Chocolates e Doces,McCain Smiles Cripsy Feliz Potatoes,12000,5,6,11400,415,FALSE,415
Chocolates e Doces,McCain Vegetal Hamburguer Patty,11500,3,6,11100,360,FALSE,360
Chocolates e Doces,McCain Vegetal Palitos,11700,5,6,11100,400,FALSE,400
Chocolates e Doces,Amul Delicioso Gordura Pasta - Colesterol Sem,1800,5,6,1700,100,FALSE,100
Chocolates e Doces,Whiskas Umido Meal (Adult - Gato Food) Frango em Molho,3500,2,2,3400,85,FALSE,85
Chocolates e Doces,McCain Pimenta Alho Batata Pedacos Crocante Batata Nuggets,12500,5,1,11800,420,FALSE,420
Chocolates e Doces,Ching's Segredo Instantaneo Picante Alho Macarrao instantaneo,1500,0,3,1500,60,FALSE,60
Chocolates e Doces,Veeba Sem ovo Maionese,7900,11,5,7000,250,FALSE,250
Chocolates e Doces,Ching's Segredo Instantaneo Schezwan Macarrao instantaneo,1500,0,6,1500,60,FALSE,60
Chocolates e Doces,Veeba Macarrao E Pizza Molho,7500,13,5,6500,280,FALSE,280
Chocolates e Doces,Topo Ramen Macarrao instantaneo Curry Vegetariano Sache,2000,0,1,2000,70,FALSE,70
Chocolates e Doces,Saffola Vegetal Toque Masala Aveia,1500,0,6,1500,38,FALSE,38
Chocolates e Doces,Unibic Amendoa & Aveia Proteina Barra,4000,17,4,3300,30,FALSE,30
Chocolates e Doces,Quaker Aveia,7900,0,2,7900,400,FALSE,400
Chocolates e Doces,Amul Delicioso Gordura Pasta - Colesterol Sem,8800,2,2,8600,500,FALSE,500
Chocolates e Doces,McCain Francesa Batata frita,12000,5,1,11400,420,FALSE,420
Chocolates e Doces,Ching's Segredo Manchow Instantaneo Sopa,1000,0,1,1000,15,FALSE,15
Chocolates e Doces,McCain Batata Queijo Shotz,13000,4,6,12400,250,FALSE,250
Chocolates e Doces,McCain Masala - Batata frita,12000,5,3,11400,375,FALSE,375
Chocolates e Doces,Ching's Segredo Schezwan Frito Arroz Masala,1500,0,6,1500,20,FALSE,20
Chocolates e Doces,McCain Novo Mini Samosa com Queijo Pizza Estilo Recheio,12000,1,3,11800,240,FALSE,240
Chocolates e Doces,McCain Pimenta Com queijo Nuggets,13000,4,1,12400,250,FALSE,250
Chocolates e Doces,"Whiskas Adulto (+1 Year) Seco Gato Food, Ocean Peixe Sabor",43000,10,6,38700,1200,FALSE,1
Chocolates e Doces,Chings Instantaneo Sopa - Picante & Azedo,1000,0,1,1000,15,FALSE,15
Chocolates e Doces,Amul Spray Infant Leite Alimento,19700,2,6,19300,500,FALSE,500
Chocolates e Doces,McCain Smiles - Pudina Chatka,12000,5,3,11400,375,FALSE,375
Chocolates e Doces,McCain Francesa Batata frita Crocante & Delicioso,17500,4,3,16700,750,FALSE,750
Chocolates e Doces,Ferrero Nutella Hazelnut Pasta,22000,5,2,20700,180,FALSE,180
Chocolates e Doces,Lijjat Alho Papad,6000,5,5,5700,200,FALSE,200
Chocolates e Doces,Switz Samosa Dough Sheets,9000,4,6,8600,50,FALSE,50
Chocolates e Doces,Amul Queijo Pasta Cremoso,8500,5,6,8000,180,FALSE,180
Chocolates e Doces,Maggi Tamarindo Molho Pichkoo,2200,0,6,2200,90,FALSE,90
Chocolates e Doces,Whiskas Kitten (2-12 months) Seco Gato Alimento Alimento Ocean Peixe,38500,9,5,34700,1100,FALSE,1100
Chocolates e Doces,Chings Instantaneo Sopa - Doce Milho Vegetariano,1000,0,2,1000,15,FALSE,15
Chocolates e Doces,Whiskas Umido Meal (Kitten - Gato Food) Frango em Molho,3500,5,2,3300,85,FALSE,85
Chocolates e Doces,McCain Crazy Batata frita Masala MixHot 'n' Acidinho,12000,5,6,11400,400,FALSE,400
Chocolates e Doces,Integral Truth Duplo Cacau Proteina Barra Sem Acucar,10000,10,6,9000,52,FALSE,52
Chocolates e Doces,Amul Feliz Treats Francesa Batata frita,6800,4,1,6500,425,FALSE,425
Chocolates e Doces,Ferrero Nutella Hazeulnut Pasta,38000,6,5,35700,350,FALSE,350
Chocolates e Doces,Veeba Chipolte Southwest Molho,16100,7,4,14900,300,FALSE,300
Chocolates e Doces,Ching's Segredo Manchow Macarrao instantaneo Instantaneo Sopa,1500,0,6,1500,20,FALSE,20
Chocolates e Doces,Yoga Barra Cafe da manha Proteina Barra - Blueberry Torta,5000,12,1,4400,50,FALSE,50
Chocolates e Doces,Quaker Aveia,19900,7,6,18400,1000,FALSE,1
Chocolates e Doces,Integral Truth Mini Proteina Barra - Coco Cacau Sem Adicionado Acucar,5500,25,6,4100,27,FALSE,27
Chocolates e Doces,Switz Primavera Rolo Dough Sheets,9000,4,6,8600,1160,FALSE,20
Chocolates e Doces,Unibic Fruta & Castanha Real Cranberries & Amendoas Proteina Barra,4000,17,6,3300,30,FALSE,30
Chocolates e Doces,Ching's Segredo Tomate Instantaneo Sopa,1000,0,1,1000,16,FALSE,15
Chocolates e Doces,Chef's Cesta Durum Trigo Elbow Macarrao,16000,50,6,8000,500,FALSE,500
Chocolates e Doces,Sunfeast Yippee! Mood Masala Macarrao instantaneo,6000,28,3,4300,260,FALSE,260
Chocolates e Doces,MTR Cafe da manha Azedo Doce Poha Mistura,2500,20,6,2000,60,FALSE,60
Chocolates e Doces,Kellogg's Crocante Fruta & Castanha Cafe da manha Cereais Muesli,44500,9,6,40100,750,FALSE,750
Chocolates e Doces,Ching's Segredo Pimenta Vinagre,5000,0,4,5000,170,FALSE,170
Chocolates e Doces,Ching's Vermelho Pimenta Molho,5500,0,6,5500,200,FALSE,200
Chocolates e Doces,Amul Light Pasta,4000,2,5,3900,100,FALSE,100
Chocolates e Doces,Borges Durum Trigo Fusilli Macarrao ,25000,0,3,25000,500,FALSE,500
Chocolates e Doces,Integral Truth Cranberry Mini Proteina Barra Sem Acucar,5500,20,6,4400,27,FALSE,27
Chocolates e Doces,Integral Truth Mini Proteina Barra - Cafe Cacau Sem Adicionado Acucar,5500,20,6,4400,27,FALSE,27
Chocolates e Doces,Maggi Picante & Doce Tomate Pimenta Molho,11500,0,1,11500,500,FALSE,500
Chocolates e Doces,Sunfeast YiPPee! Macarrao instantaneo - Magico Masala,9600,5,4,9100,540,FALSE,540
Chocolates e Doces,Chef's Cesta Durum Trigo Fusilli Macarrao,16000,50,6,8000,500,FALSE,500
Chocolates e Doces,Topo Ramen Frango Macarrao instantaneo,6000,10,1,5400,280,FALSE,280
Chocolates e Doces,Veeba Queijo e Pimenta Sanduiche Pasta,8900,11,6,7900,275,FALSE,275
Chocolates e Doces,Ching’s Segredo Chow mein Hakka Macarrao instantaneo Masala ,4400,0,2,4400,60,FALSE,60
Chocolates e Doces,Safal Congelado - Misto Legumes,11000,4,2,10500,1000,FALSE,1
Chocolates e Doces,MTR 3 Min Poha,2500,0,6,2500,60,FALSE,60
Chocolates e Doces,Ching's Manchurian Instantaneo Macarrao instantaneo,1500,0,5,1500,60,FALSE,60
Chocolates e Doces,Integral Truth Amendoim Cacau Mini Proteina Barra Sem Acucar ,5500,25,6,4100,27,FALSE,27
Chocolates e Doces,Gits Pao Bhaji Pronto para Comer,11000,22,6,8500,300,FALSE,300
Chocolates e Doces,McCain Novo Mini Samosa com Queijo Milho Estilo Recheio,12000,1,2,11800,240,FALSE,240
Chocolates e Doces,Lijjat Udad Mini Papad,6000,6,6,5600,200,FALSE,200
Chocolates e Doces,McCain Herb & Alho Crazy Batata frita Masala Mistura ,12000,5,5,11400,400,FALSE,400
Chocolates e Doces,Yoga Barra Multigraos Energia Barra Castanhas E Sementes,4000,12,4,3500,38,FALSE,38
Chocolates e Doces,"Ching's Segredo Sauce, Verde Pimenta",5500,0,5,5500,190,FALSE,190
Chocolates e Doces,Veeba Pizza Topping,7500,6,4,7000,280,FALSE,280
Chocolates e Doces,Switz Paratha Puff,11000,4,6,10500,400,FALSE,400
Chocolates e Doces,"Novo Kellogg's Muesli com 21% Fruit, Castanha & Sementes",32500,6,6,30500,500,FALSE,500
Chocolates e Doces,Integral Truth Duplo Cacau Mini Proteina Barra Sem Acucar,5500,20,5,4400,27,FALSE,27
Chocolates e Doces,Sunfeast Yippee Tricolor Macarrao Tempero,2800,17,1,2300,65,FALSE,65
Chocolates e Doces,Wingreens Com queijo Chipotle Molho,9900,49,1,5000,130,FALSE,130
Chocolates e Doces,Maggi Rico Tomate Ketchup,10500,4,2,10000,500,FALSE,500
Chocolates e Doces,Integral Truth Meio amargo Chocolate Amendoim Manteiga - Cremoso,23500,25,6,17400,325,FALSE,325
Chocolates e Doces,Godrej Yummiez Frango Nuggets,32500,9,1,29300,500,FALSE,500
Chocolates e Doces,Ir Queijo Pasta Simples,9900,5,6,9400,200,FALSE,200
Chocolates e Doces,Kellogg's Real Amendoa & Mel Milho Flocos,17500,9,6,15800,300,FALSE,300
